a,ɑː,,"['conjunction', 'interjection', 'adverb', 'preposition', 'letter', 'noun', 'adjective', 'verb', 'pronoun']"
spinach,ˈspɪnɪt͡ʃ,,['noun']
spinal,spaɪ.nəl,,"['adjective', 'noun']"
spindle,ˈspɪndəl,,"['verb', 'noun']"
spindles,ˈspɪndəlz,,['noun']
spine,spaɪn,,['noun']
spinelessness,ˈspɑɪn.ləs.nəs,,['noun']
spinet,ˈspɪn.ɪt,,['noun']
spinnaker,ˈspɪnəkə,,['noun']
spinner,ˈspɪnɚ,,"['verb', 'noun']"
spinning,ˈspɪnɪŋ,,"['verb', 'adjective', 'noun']"
spins,spɪnz,,"['verb', 'noun']"
spinster,ˈspɪnstə,,['noun']
spiny,ˈspaɪni,,"['adjective', 'noun']"
spiracle,ˈspɪɹəkəl,,['noun']
spiral,ˈspaɪɹəl,,"['verb', 'adjective', 'noun']"
spire,spaɪə,,"['verb', 'noun']"
spirit,ˈspɪɹɪt,,"['verb', 'noun']"
spirited,ˈspɪɹɪtɪd,,"['verb', 'adjective']"
spiriting,ˈspɪɹɪtɪŋ,,"['verb', 'noun']"
spirits,ˈspɪɹɪts,,"['verb', 'noun']"
spiritual,ˈspɪɹɪtʃʊəl,,"['adjective', 'noun']"
spiritualism,ˈspɪɹɪtjuəlɪzəm,,['noun']
spiritualist,ˌspi.ri.ty.aːˈlɪst,,"['adjective', 'noun']"
spirituality,ˌspɪ.ɹə.tʃuˈæ.lə.tɪ,,['noun']
spiry,ˈspaɪəɹi,,['adjective']
spit,spɪt,,"['verb', 'noun']"
spite,spaɪt,,"['adjective', 'preposition', 'noun', 'adverb', 'verb']"
spits,spɪts,,"['verb', 'adjective', 'noun']"
spitting,ˈspɪtɪŋ,,"['verb', 'noun']"
spittle,ˈspɪ.t(ə)l,,"['verb', 'noun']"
spittoon,spɪˈtuːn,,['noun']
spiv,spɪv,,['noun']
splanchnic,ˈsplæŋk.nɪk,,['adjective']
splash,splæʃ,,"['verb', 'interjection', 'noun']"
splashed,æʃ,,['verb']
splat,splæt,,"['verb', 'noun']"
splatter,ˈsplætɚ,,"['verb', 'noun']"
splay,spleɪ,,"['verb', 'adjective', 'noun']"
splayed,spleɪd,,"['verb', 'adjective']"
spleen,spliːn,,"['verb', 'noun']"
spleens,iːn,,['noun']
splendid,ˈsplɛndɪd,,['adjective']
splendor,ˈsplɛndə,,['noun']
splenetic,spləˈnɛtɪk,,"['adjective', 'noun']"
splice,splaɪs,,"['verb', 'noun']"
splicing,aɪsɪ,,"['verb', 'noun']"
spliff,splɪf,,['noun']
spline,splaɪn,,"['verb', 'noun']"
splint,splɪnt,,"['verb', 'noun']"
splinter,ˈsplɪntə(ɹ),,"['verb', 'noun']"
split,splɪt,,"['verb', 'adjective', 'noun']"
splodge,ˈsplɒdʒ,,"['verb', 'noun']"
splosh,splɑʃ,,"['verb', 'noun']"
splotch,ɒt,,"['verb', 'noun']"
splotchy,ɒtʃ,,['adjective']
splurge,splɝdʒ,,"['verb', 'noun']"
splurging,ɜː(ɹ)dʒɪ,,['verb']
splutter,ˈsplʌtɚ,,"['verb', 'noun']"
spoil,spɔɪl,,"['verb', 'noun']"
spoiled,spɔɪld,,"['verb', 'adjective']"
spoiler,ˈspɔɪ.lə,,"['verb', 'noun']"
spoils,spɔɪlz,,"['verb', 'noun']"
spoilsport,ˈspɔɪl.spɔːt,,"['adjective', 'noun']"
spoke,spəʊk,,"['verb', 'noun']"
spoken,ˈspoʊkən,,"['verb', 'adjective', 'noun']"
sponge,spʌnd͡ʒ,,"['verb', 'noun']"
sponger,ˈspʌndʒɚ,,['noun']
spongy,ˈspʌndʒi,,['adjective']
sponsor,ˈspɒn.sə,,"['verb', 'noun']"
sponsoring,spɔ̃.sɔ.ʁiŋ,,"['verb', 'noun']"
spontaneity,ˈspɒn.tə.neɪ.ə.ti,,['noun']
spontaneous,spɒnˈteɪ.ni.əs,,['adjective']
spontaneously,spɒnˈteɪ.ni.əs.li,,['adverb']
spoof,spuːf,,"['verb', 'adjective', 'noun']"
spoofing,ˈspuːfɪŋ,,"['verb', 'noun']"
spook,spuːk,,"['verb', 'noun']"
spooky,spuːki,,['adjective']
spool,spuːl,,"['verb', 'noun']"
spoon,spuːn,,"['verb', 'noun']"
spoonerism,ˈspuːnəɹɪzəm,,['noun']
spoons,spuːnz,,"['verb', 'adjective', 'noun']"
spoor,spʊə,,"['verb', 'noun']"
sporadic,spəˈɹæd.ɪk,,['adjective']
spore,spɔː,,"['verb', 'adjective', 'noun']"
sporran,ˈspɒɹən,,['noun']
sport,spɔːt,,"['verb', 'noun']"
sporting,ˈspɔɹtɪŋ,,"['verb', 'adjective', 'noun']"
sportive,ˈspɔː(ɹ)tɪv,,"['adjective', 'noun']"
sports,spɔɹts,,"['verb', 'noun']"
sportsmen,ˈspɔr.tsmɛn,,['noun']
sportsperson,spɔɹtspɝsən,,['noun']
sportswoman,spɔʁt.swo.man,,['noun']
sporty,ˈspɔɹti,,"['adjective', 'noun']"
spot,spɒt,,"['verb', 'adjective', 'noun']"
spots,spɒts,,"['verb', 'noun']"
spotted,ˈspɒtɨd,,"['verb', 'adjective']"
spotter,ˈspɒt.ə,,"['verb', 'noun']"
spotty,ɒt,,"['adjective', 'noun']"
spousal,ˈspaʊzəl,,"['adjective', 'noun']"
spouse,spaʊs,,"['verb', 'noun']"
spouses,ˈspaʊ.sɨz,,"['verb', 'noun']"
spout,spaʊt,,"['verb', 'noun']"
sprain,spɹeɪn,,"['verb', 'noun']"
sprang,spɹæŋ,,"['verb', 'noun']"
sprat,spɹæt,,['noun']
sprawl,spɹɔːl,,"['verb', 'noun']"
spray,spɹeɪ,,"['verb', 'noun']"
sprayed,spɹeɪd,,"['verb', 'adjective']"
sprayer,ˈspɹeɪɚ,,"['verb', 'noun']"
sprays,spɹeɪz,,['noun']
spread,spɹɛd,,"['verb', 'noun']"
spreadable,ˈspɹɛdəbəl,,"['adjective', 'noun']"
spreader,ˈspɹɛdɚ,,['noun']
spreading,ˈspɹɛdɪŋ,,"['verb', 'noun']"
spree,spɹiː,,"['verb', 'noun']"
spriest,spɾiɛ̂st,,"['verb', 'adjective']"
sprig,spɹɪɡ,,"['verb', 'noun']"
sprightly,ˈspɹaɪtli,,"['adjective', 'adverb']"
spring,spɹɪŋ,,"['verb', 'noun']"
springbok,ˈspɹɪŋbɒk,,['noun']
springing,ˈspɹɪŋɪŋ,,"['verb', 'adjective', 'noun']"
springs,spɹɪŋz,,"['verb', 'noun']"
springy,ˈspɹɪŋi,,['adjective']
sprinkle,ˈspɹɪŋkəl,,"['verb', 'noun']"
sprinkler,ˈspɹiŋklɚ,,"['verb', 'noun']"
sprinkles,ˈspɹɪŋkl̩z,,"['verb', 'noun']"
sprint,spɹɪnt,,"['verb', 'noun']"
sprinter,ˈspɹɪnt.ə(ɹ),,"['verb', 'noun']"
sprints,ɪnt,,['noun']
sprite,spɹaɪt,,['noun']
sprites,spɹaɪts,,['noun']
spritz,spɹɪts,,"['verb', 'noun']"
sprocket,spɹɒkɪt,,['noun']
sprog,spɹɒɡ,,"['verb', 'noun']"
sprout,spɹaʊt,,"['verb', 'noun']"
spruce,spɹuːs,,"['verb', 'adjective', 'noun']"
sprung,ˈspɹʌŋ,,"['verb', 'adjective', 'noun']"
spry,spɹaɪ,,['adjective']
spryness,aɪnə,,['noun']
spud,spʌd,,"['verb', 'noun']"
spume,spjuːm,,"['verb', 'noun']"
spumy,ˈspjuːmi,,['adjective']
spun,ˈspʌn,,"['verb', 'noun']"
spunk,spʌŋk,,"['verb', 'noun']"
spunky,spʌŋki,,['adjective']
spur,spɜː,,"['verb', 'noun']"
spurge,spɝdʒ,,"['verb', 'noun']"
spurious,ˈspjʊə.ɹi.əs,,['adjective']
spurn,spɚn,,"['verb', 'noun']"
spurning,ɜː(ɹ)nɪ,,"['verb', 'noun']"
spurred,ɜː(ɹ),,"['verb', 'adjective']"
spurt,spɜːt,,"['verb', 'noun']"
sputnik,ˈspʊtnɪk,,['noun']
sputter,ˈspʌtɚ,,"['verb', 'noun']"
sputum,ˈspuːtum,,['noun']
spy,spaɪ,,"['verb', 'noun']"
spying,ˈspaɪ.ɪŋ,,"['verb', 'noun']"
spyware,ˈspajvɛːr,,['noun']
squab,ˈskwɒb,,"['verb', 'adjective', 'noun', 'adverb']"
squabble,ˈskwɒbl,,"['verb', 'noun']"
squad,ˈskwɒd,,"['verb', 'noun']"
squadron,ˈskwɒd.ɹən,,['noun']
squalid,ˈskwɒlɪd,,"['adjective', 'noun']"
squall,ˈskwɔːl,,"['verb', 'noun']"
squally,ˈskwɔːli,,['adjective']
squalor,ˈskwɒlə(ɹ),,['noun']
squamous,ˈskweɪ.məs,,['adjective']
squander,ˈskwɒnd.ə,,['verb']
square,skwɛə(ɹ),,"['verb', 'adjective', 'noun']"
squared,ɛə(ɹ),,"['verb', 'adjective']"
squarely,ˈskwɛə(ɹ).li,,['adverb']
squarish,ˈskwɛɹ.ɪʃ,,['adjective']
squash,skwɒʃ,,"['verb', 'noun']"
squat,skwɒt,,"['verb', 'adjective', 'noun']"
squatter,ˈskwɒtə,,"['verb', 'noun']"
squaw,skwɔː,,['noun']
squawk,skwɔːk,,"['verb', 'noun']"
squawks,skwɔːks,,"['verb', 'noun']"
squeak,skwiːk,,"['verb', 'noun']"
squeaks,skwiːks,,"['verb', 'noun']"
squeaky,ˈskwiːki,,['adjective']
squeal,skwiːl,,"['verb', 'noun']"
squeamish,ˈskwiːmɪʃ,,['adjective']
squeegee,ˈskwiːdʒiː,,"['verb', 'noun']"
squeezable,ˈskwiːzəbəl,,"['adjective', 'noun']"
squeeze,skwiːz,,"['verb', 'noun']"
squeezebox,ˈskwiːzbɒks,,['noun']
squelch,ˈskwɛltʃ,,"['verb', 'noun']"
squelched,ˈskwɛltʃt,,"['verb', 'adjective']"
squib,skwɪb,,"['verb', 'noun']"
squid,skwɪd,,"['verb', 'noun']"
squidgy,ˈskwɪdʒi,,"['adjective', 'noun']"
squiffy,ˈskwɪf.i,,['adjective']
squiggle,ˈskwɪɡl̩,,"['verb', 'noun']"
squiggly,ɪɡəl,,"['adjective', 'noun']"
squint,skwɪnt,,"['verb', 'adjective', 'noun']"
squints,ɪnt,,"['verb', 'noun']"
squire,ˈskwaɪə,,"['verb', 'noun']"
squired,aɪə(ɹ),,['verb']
squirm,skwɜːm,,"['verb', 'noun']"
squirmy,ˈskwɝmi,,['adjective']
squirrel,ˈskwɪɹl̩,,"['verb', 'noun']"
squirt,skwɝt,,"['verb', 'noun']"
squish,skwɪʃ,,"['verb', 'noun']"
squishes,ɪʃɪ,,"['verb', 'noun']"
squishy,ˈskwɪʃi,,"['adjective', 'noun']"
sriracha,sɪ.ˈræ.tʃə,,['noun']
st,ˈstr̝̊ɛda,,"['interjection', 'noun', 'pronoun']"
stab,stæb,,"['verb', 'adjective', 'noun']"
stabbed,stæbd,,['verb']
stabbing,ˈstæb.ɪŋ,,"['verb', 'adjective', 'noun']"
stability,stəˈbɪlɪti,,['noun']
stabilize,sta.bi.li.ze,,"['verb', 'adjective']"
stable,ˈsteɪ.bl̩,,"['verb', 'adjective', 'noun']"
staccato,stəˈkɑːtoʊ,,"['adjective', 'noun', 'adverb']"
stack,stæk,,"['verb', 'noun']"
stadium,ˈsteɪ.di.əm,,['noun']
staff,stɑːf,,"['verb', 'noun']"
staffer,sta.fe,,"['verb', 'noun']"
stag,stæɡ,,"['verb', 'noun', 'adverb']"
stage,steɪd͡ʒ,,"['verb', 'noun']"
stages,ˈsteɪd͡ʒɪz,,"['verb', 'noun']"
stagflation,stæɡˈfleɪʃən,,['noun']
stagger,ˈstæɡə,,"['verb', 'noun']"
staggered,æɡə(ɹ),,"['verb', 'adjective']"
stagnant,ˈstæɡnənt,,"['verb', 'adjective']"
stagnate,ˈstæɡneɪt,,['verb']
stagnation,stæɡˈneɪʃən,,['noun']
staid,steɪd,,"['verb', 'adjective', 'noun']"
stain,steɪn,,"['verb', 'adjective', 'noun']"
stained,steɪnd,,"['verb', 'adjective']"
stains,eɪn,,"['verb', 'noun']"
stair,stɛəɹ,,['noun']
staircase,ˈstɛɹˌkeɪs,,"['verb', 'noun']"
stairs,ˈstɛəz,,['noun']
stairway,ˈstɛɹweɪ,,['noun']
stake,steɪk,,"['verb', 'noun']"
stakeholder,ˈsteɪkhoʊldə(ɹ),,['noun']
stakes,steɪks,,"['verb', 'noun']"
staking,ˈstɑː.kəŋ,,"['verb', 'noun']"
stalactite,stəˈlækˌtaɪt,,['noun']
stalagmite,stəˈlæɡˌmaɪt,,['noun']
stale,steɪl,,"['verb', 'adjective', 'noun', 'adverb']"
stalk,stɔːk,,"['verb', 'noun']"
stalker,ɔːkə(ɹ,,['noun']
stalking,ɔːkɪ,,"['verb', 'noun']"
stall,stɔːl,,"['verb', 'noun']"
stallion,ˈstæli.ən,,['noun']
stalls,ɔːl,,"['verb', 'noun']"
stalwart,ˈstɔːl.wət,,"['adjective', 'noun']"
stamen,ˈsteɪ.mən,,"['verb', 'noun']"
stamina,ˈstæmɪnə,,['noun']
stammer,ˈstæmə,,"['verb', 'noun']"
stamp,stæmp,,"['verb', 'noun']"
stamped,stæmpt,,['verb']
stampede,stæmˈpiːd,,"['verb', 'noun']"
stampeding,iːdɪ,,['verb']
stamper,ˈstæmpə(ɹ),,['noun']
stamping,ˈstæmpɪŋ,,"['verb', 'noun']"
stamps,stæmps,,"['verb', 'noun']"
stance,stɑːns,,"['verb', 'noun']"
stanch,stɑːnt͡ʃ,,"['verb', 'adjective', 'noun']"
stanchion,ˈstænʃən,,"['verb', 'noun']"
stand,stænd,,"['verb', 'noun']"
standard,ˈstændəd,,"['adjective', 'interjection', 'noun']"
standardize,ˈstændə(ɹ)daɪz,,['verb']
standards,ˈstændədz,,"['adjective', 'noun']"
standby,ˈstændˌbaɪ,,"['verb', 'adjective', 'noun']"
standee,stanˈdiː,,['noun']
stander,ˈstændə(ɹ),,['noun']
standing,ˈstændɪŋ,,"['verb', 'adjective', 'noun']"
standoff,ˈstændɒf,,"['verb', 'adjective', 'noun']"
standpoint,ˈstændpɔɪnt,,['noun']
stands,stændz,,"['verb', 'noun']"
stank,stæŋk,,"['verb', 'adjective', 'noun']"
stanza,ˈstænzə,,"['verb', 'noun']"
staphylococcus,ˌstæfɪləˈkɒkəs,,['noun']
staple,ˈsteɪ.pəl,,"['verb', 'adjective', 'noun']"
stapler,ˈsteɪplə,,['noun']
star,stɑː(ɹ),,"['verb', 'adjective', 'noun']"
starboard,ˈstɑɹbɚd,,"['verb', 'noun']"
starch,stɑɹtʃ,,"['verb', 'adjective', 'noun']"
stardom,ˈstɑɹdəm,,['noun']
stardust,ˈstɑɹ.dʌst,,['noun']
stare,stɛəɹ,,"['verb', 'adjective', 'noun']"
stared,stɛɹd,,['verb']
starfish,ˈstɑː(ɹ)fɪʃ,,"['verb', 'noun']"
stargaze,ˈstɑɹɡeɪz,,['verb']
stargazer,ˈstɑɹˌɡeɪzɚ,,['noun']
staring,ˈstɛɹɪŋ,,"['verb', 'adjective', 'noun']"
stark,stɑɹk,,"['verb', 'adjective', 'noun', 'adverb']"
starkers,ˈstɑːkəz,,['adjective']
starlet,ˈstɑɹlɪt,,"['adjective', 'noun']"
starlight,ˈstɑː(ɹ)laɪt,,['noun']
starling,ˈstɑɹlɪŋ,,['noun']
starry,ˈstɑː.ɹi,,['adjective']
stars,stɑɹz,,"['verb', 'noun']"
start,stɑːt,,"['verb', 'adjective', 'noun']"
started,ˈstɑɹɾɪd,,['verb']
starter,ˈstɑːtə(ɹ),,"['verb', 'noun']"
starting,ˈstɑɹtɪŋ,,"['verb', 'noun']"
startle,ˈstɑːt(ə)l,,"['verb', 'noun']"
startled,ˈstɑɹt.l̩d,,"['verb', 'adjective']"
startling,ˈstɑɹ.tl̩.ɪŋ,,"['verb', 'adjective', 'noun']"
startup,ˈstɑɹtˌʌp,,['noun']
starvation,stɑɹˈveɪʃən,,['noun']
starve,stɑːv,,['verb']
starving,ˈstɑɹvɪŋ,,"['verb', 'noun']"
stash,stæʃ,,"['verb', 'noun']"
stashed,æʃ,,['verb']
stasis,ˈsteɪsɪs,,['noun']
stat,stæt,,"['verb', 'adjective', 'noun', 'adverb']"
state,steɪt,,"['verb', 'adjective', 'noun']"
stated,ˈsteɪtɪd,,"['verb', 'adjective']"
statehood,ˈsteɪthʊd,,['noun']
stately,ˈsteɪtli,,"['adjective', 'adverb']"
statement,ˈsteɪtm(ə)nt,,"['verb', 'noun']"
statements,ˈsteɪt.mənts,,['noun']
stater,steɪtə,,['noun']
states,steɪts,,"['verb', 'noun']"
statesman,ˈsteɪtsmən,,['noun']
statesmen,ˈsteɪtsmən,,['noun']
statewide,steɪtˈwaɪd,,"['adjective', 'noun', 'adverb']"
static,ˈstæt.ɪk,,"['adjective', 'noun']"
stating,ˈsteɪtɪŋ,,"['verb', 'noun']"
station,ˈsteɪʃən,,"['verb', 'noun']"
stationary,ˈsteɪʃ(ə)n(ə)ɹi,,"['adjective', 'noun']"
stationed,ˈstɛɪʃənd,,['verb']
stationery,ˈsteɪʃ(ə)n(ə)ɹi,,"['adjective', 'noun']"
stations,ˈsteɪʃənz,,"['verb', 'noun']"
statistic,stəˈtɪstɪk,,"['adjective', 'noun']"
statistical,stəˈtɪstɪkəl,,['adjective']
statistically,stəˈtɪstɪkl̩i,,['adverb']
statistician,ˌstætɪsˈtɪʃn̩,,['noun']
statistics,stəˈtɪstɪks,,['noun']
stats,æt,,['noun']
statuary,ˈstæ.tʃʊə.ɹi,,['noun']
statue,ˈstætʃ.uː,,"['verb', 'noun']"
statuesque,statjʊˈɛsk,,['adjective']
statuette,ɛ,,['noun']
stature,ˈstætʃ.ə,,['noun']
status,ˈsteɪt.əs,,"['verb', 'adjective', 'noun']"
statute,ˈstætʃuːt,,['noun']
statutory,ˈstætjʊt(ə)ɹɪ,,['adjective']
staunch,stɔːntʃ,,"['verb', 'adjective']"
stave,steɪv,,"['verb', 'noun']"
staves,steɪvz,,"['verb', 'noun']"
stay,steɪ,,"['verb', 'adjective', 'noun', 'adverb']"
stayed,steɪd,,['verb']
staying,ˈsteɪ.ɪŋ,,"['verb', 'noun']"
stays,steɪz,,"['verb', 'noun']"
stead,stɛd,,"['verb', 'noun']"
steadfast,ˈstɛdfæst,,['adjective']
steadily,ˈstɛdɪli,,['adverb']
steadiness,ˈstɛdinəs,,['noun']
steady,ˈstɛdi,,"['verb', 'adjective', 'noun', 'adverb']"
steak,steɪk,,"['verb', 'noun']"
steaks,steɪks,,['noun']
steal,stiːl,,"['verb', 'noun']"
stealing,ˈstiːlɪŋ,,"['verb', 'noun']"
steals,stiːlz,,"['verb', 'noun']"
stealth,stɛlθ,,"['verb', 'adjective', 'noun']"
stealthily,ˈstɛlθɪli,,['adverb']
stealthy,ˈstɛlθi,,['adjective']
steam,stiːm,,"['verb', 'adjective', 'noun']"
steamboat,ˈstimˌboʊt,,"['verb', 'noun']"
steamer,ˈstiːmə(ɹ),,"['verb', 'noun']"
steaminess,ˈstiːminɪs,,['noun']
steaming,ˈstiːm.ɪŋ,,"['verb', 'adjective', 'noun']"
steampunk,ˈstiːmpʌŋk,,"['verb', 'noun']"
steamroll,ˈstiːmˌɹoʊl,,['verb']
steamy,ˈstiːmi,,['adjective']
steed,stiːd,,['noun']
steeds,eːt,,"['noun', 'adverb']"
steel,stiːl,,"['verb', 'adjective', 'noun']"
steely,ˈstiːli,,['adjective']
steep,stiːp,,"['verb', 'adjective', 'noun']"
steeple,ˈstiːpəl,,"['verb', 'noun']"
steer,stɪə(ɹ),,"['verb', 'noun']"
steering,ɪərɪ,,"['verb', 'noun']"
steers,stɪə(ɹ)z,,"['verb', 'noun']"
steersman,ˈstɪəz.mən,,['noun']
stein,staɪn,,"['verb', 'adjective', 'noun', 'adverb']"
steins,ein,,"['noun', 'adverb']"
stellar,ˈstɛlə,,['adjective']
stem,stɛm,,"['verb', 'noun']"
stemming,ɛmɪ,,"['verb', 'noun']"
stemware,ˈstɛm.wɛə(ɹ),,['noun']
stench,stɛntʃ,,"['verb', 'noun']"
stencil,ˈstɛnsɪl,,"['verb', 'noun']"
steno,ˈstɛnoʊ,,['noun']
stenographer,stəˈnɒɡɹəfə,,['noun']
stenography,stɪˈnɒɡɹəfi,,['noun']
stenosis,stɪˈnəʊ.sɪs,,['noun']
stent,stɛnt,,"['verb', 'noun']"
stentorian,stɛnˈtɔː.ɹi.ən,,['adjective']
stents,stɛnts,,"['verb', 'noun']"
step,stɛp,,"['verb', 'noun']"
stepchild,ˈstɛpˌtʃiːld,,['noun']
stepmother,ˈstɛpmʌðə,,['noun']
steppe,stɛp,,"['verb', 'noun']"
stepped,stɛpt,,"['verb', 'adjective']"
steppes,ˈstɛpəs,,['noun']
stepping,ˈstɛpɪŋ,,"['verb', 'noun']"
steps,stɛps,,"['verb', 'noun']"
stepson,ˈstɛpsʌn,,['noun']
stereo,ˈstɛɹi.əʊ,,"['verb', 'adjective', 'noun', 'adverb']"
stereoscopic,ˌstɛr.i.ə.ˈskɑː.pɪk,,['adjective']
stereotype,ˈstɛ.ɹi.əˌtaɪp,,"['verb', 'adjective', 'noun']"
sterile,ˈstɛɹəl,,['adjective']
sterilize,ˈstɛrɪlʌɪz,,"['verb', 'adjective']"
sterling,ˈstɜː.lɪŋ,,"['adjective', 'noun']"
stern,stɜːn,,"['verb', 'adjective', 'noun']"
sternly,ˈstɝnli,,['adverb']
sterns,ˈstɜː(ɹ)nz,,['noun']
sternum,ˈstɜː.nəm,,['noun']
steroid,ɔɪ,,['noun']
steroidal,ɔɪdə,,['adjective']
stertorous,ˈstɜː.təɹ.əs,,['adjective']
stet,stɛt,,"['verb', 'adjective', 'noun']"
stethoscope,ˈstɛθəskəʊp,,"['verb', 'noun']"
stets,ʃteːts,,"['verb', 'adverb']"
stetson,ˈstɛtson,,['noun']
stevedore,ˈstiːvəˌdɔː(ɹ),,"['verb', 'noun']"
stew,stʃʉː,,"['verb', 'noun']"
steward,ˈstjuː.əd,,"['verb', 'noun']"
stewardess,ˈstu.ɚ.dɪs,,['noun']
stewed,stuːd,,"['verb', 'adjective']"
stick,stɪk,,"['verb', 'adjective', 'noun']"
sticker,ˈstɪkə(r),,"['verb', 'adjective', 'noun', 'adverb']"
sticking,ˈstɪkɪŋ,,"['verb', 'noun']"
stickler,ˈstɪk.lə,,['noun']
stickpin,ˈstɪkpɪn,,['noun']
sticks,stɪks,,"['verb', 'noun']"
sticky,ˈstɪki,,"['verb', 'adjective', 'noun']"
sties,aɪ,,"['verb', 'noun']"
stiff,stɪf,,"['verb', 'adjective', 'noun', 'adverb']"
stiffen,ˈstɪfən,,['verb']
stiffly,ˈstɪfli,,['adverb']
stifle,ˈstaɪfl̩,,"['verb', 'noun']"
stigma,ˈstɪɡmə,,['noun']
stigmata,stɪɡˈmɑːtə,,['noun']
stigmatic,stɪɡˈmætɪk,,"['adjective', 'noun']"
stigmatize,ˈstɪɡmətaɪz,,['verb']
stile,staɪl,,"['verb', 'noun']"
stiletto,stɪˈlɛtoʊ,,"['verb', 'adjective', 'noun']"
still,stɪɫ,,"['verb', 'adjective', 'noun', 'adverb']"
stiller,ɪlə(ɹ,,"['verb', 'adjective', 'noun']"
stilling,ˈstɪtliŋk,,"['verb', 'noun']"
stillness,ˈstɪlnəs,,['noun']
stilt,stɪlt,,"['verb', 'adjective', 'noun']"
stilted,ˈstɪltɪd,,"['verb', 'adjective']"
stimulate,ˈstɪmjʊleɪt,,"['verb', 'adverb']"
stimulated,ˈstɪmjʊleɪtɪd,,"['verb', 'adjective']"
stimulation,sti.my.la.sjɔ̃,,['noun']
stimuli,ˈstɪm.jʊˌlaɪ,,"['verb', 'noun']"
stimulus,ˈstɪm.jə.ləs,,"['verb', 'noun']"
sting,stɪŋ,,"['verb', 'noun']"
stinger,ˈstɪŋə(ɹ),,"['verb', 'noun']"
stinging,ˈstɪŋɪŋ,,"['verb', 'adjective', 'noun']"
stingray,ˈstɪŋˌɹeɪ,,['noun']
stings,stīŋɡs,,"['verb', 'adjective', 'noun']"
stingy,ˈstɪndʒi,,['adjective']
stink,stɪŋk,,"['verb', 'adjective', 'noun']"
stinker,stɪŋ.kə(ɹ),,"['verb', 'noun']"
stinking,ˈstɪŋkɪŋ,,"['verb', 'adjective', 'noun']"
stinky,ˈstɪŋki,,['adjective']
stint,stɪnt,,"['verb', 'adjective', 'noun', 'adverb']"
stipend,ˈstaɪpɛnd,,"['verb', 'noun']"
stipulate,ˈstɪpjuˌleɪt,,"['verb', 'adjective']"
stipulated,ˈstɪpjuˌleɪtəd,,"['verb', 'adjective']"
stipulation,ˌstɪp.jəˈleɪ.ʃən,,['noun']
stir,stɜː,,"['verb', 'noun']"
stirred,stɜːd,,['verb']
stirrer,ˈstɜːɹə,,"['verb', 'noun']"
stirring,ˈstɝɪŋ,,"['verb', 'adjective', 'noun']"
stirrup,ˈstɪɹəp,,"['adjective', 'noun']"
stitch,stɪt͡ʃ,,"['verb', 'noun']"
stitched,ɪtʃ,,['verb']
stitching,ˈstɪtʃɪŋ,,"['verb', 'noun']"
stoat,ˈstəʊt,,['noun']
stochastic,stəˈkæstɪk,,['adjective']
stock,stɒk,,"['verb', 'adjective', 'noun']"
stockade,ˌstɒˈkeɪd,,"['verb', 'noun']"
stockholder,ˈstɒkhəʊldə,,['noun']
stocking,ˈstɑkɪŋ,,"['verb', 'noun']"
stockpile,ˈstɒkpaɪl,,"['verb', 'noun']"
stocks,stɒks,,"['verb', 'noun']"
stocky,ɒk,,['adjective']
stodge,stɒd͡ʒ,,"['verb', 'noun']"
stodgy,ˈstɒ.d͡ʒi,,['adjective']
stogie,ˈstoʊɡi,,['noun']
stoic,ˈstəʊɪk,,"['adjective', 'noun']"
stoically,ˈstəʊ.ɪk.əl.i,,['adverb']
stoicism,ˈstoʊɪsɪzəm,,['noun']
stoke,stəʊk,,"['verb', 'noun']"
stoked,əʊk,,"['verb', 'adjective']"
stoker,ˈstəʊkə(ɹ),,['noun']
stokes,əʊk,,"['verb', 'noun']"
stole,ˈstoʊl,,"['verb', 'noun']"
stolen,ˈstəʊlən,,"['verb', 'adjective', 'noun']"
stolid,ˈstɒl.ɪd,,['adjective']
stomach,ˈstʌmək,,"['verb', 'noun']"
stomachache,ˈstʌməkˌeɪk,,['noun']
stomacher,ˈstʌməkə,,"['verb', 'noun']"
stomp,stɒmp,,"['verb', 'adjective', 'noun']"
stone,stəʊn,,"['verb', 'adjective', 'noun', 'adverb']"
stoned,stəʊnd,,"['verb', 'adjective']"
stoner,ˈstoʊnɚ,,['noun']
stones,stoʊnz,,"['verb', 'noun']"
stonewall,ˈstəʊnwɔːl,,"['verb', 'adjective', 'noun']"
stonkered,ˈstɒŋkəd,,"['verb', 'adjective']"
stony,ˈstəʊni,,['adjective']
stood,stʊd,,['verb']
stooge,stʊˈdʲent,,"['verb', 'noun']"
stool,stuːl,,"['verb', 'noun']"
stoop,stuːp,,"['verb', 'noun']"
stooped,stuːpt,,"['verb', 'adjective']"
stooping,ˈstuːpɪŋ,,"['verb', 'adjective', 'noun']"
stop,ˈstɔp,,"['verb', 'interjection', 'noun']"
stopcock,ˈstɑpkɑk,,['noun']
stoppable,ɒpəbə,,['adjective']
stopped,stɑpt,,"['verb', 'adjective']"
stopper,ˈstɒp.ə,,"['verb', 'noun']"
stopping,ˈstɑpɪŋ,,"['verb', 'noun']"
stopple,ˈstɒpəl,,"['verb', 'noun']"
stops,stɑps,,"['verb', 'noun']"
storage,ˈstɔː.ɹɪd͡ʒ,,"['verb', 'noun']"
store,stɔɹ,,"['verb', 'adjective', 'noun', 'adverb']"
stored,ɔː(ɹ),,['verb']
